Title,Price,Link
OnePlus 6 - 128GB - Midnight Black (Unlocked) - Phone Mic not working,$19.70,https://www.ebay.com/itm/325674109732?epid=245271526&hash=item4bd3b08b24:g:BQkAAOSw8StkWvUX&amdata=enc%3AAQAIAAAA4JYbk48rBhC3qWwHX4P3ruNOVlSm%2BF8GZIFDNNMqIcxrAruTe%2BfT7dqTjJNT6zhupgURT3y7fMzHh4A9zGjTmee41%2BhMXhEmHViS%2Fv0ZewH7csIwgEIv%2BbXhXOO1cP1CydMmgvvtfg9A%2BT1PwendLGhatZDT1IJT701WEid5yWTdndugSxMVa4qutbjaMpgyERRhpZuA5OuaAfcTbVpIVAtiy7FiVOgYyupdO3iOBobUN3%2BbUmSXzaKPwXlxzSIUE%2B2IWWESmx5gkly14uPacVSHRx1TfG4D9%2BY9FRvTm2oD%7Ctkp%3ABk9SR_b4kb2PYg
OnePlus 8 Interstellar Glow - Fully Unlocked - 128gb storage - 8gb RAM,$138.00,https://www.ebay.com/itm/175747850033?hash=item28eb635f31:g:T2MAAOSwB7Vkcx-Y&amdata=enc%3AAQAIAAAA4DywvT%2FeebDMtkKLsGHqeJsRoRVwxMwxf0DD3FJ9wWZrWAPkd3Acrcenkaoi8cy%2Bedk1xr2VwAywhhDSXJ4d8B3sQ2Uak63SGgTUSIGGIlpwOeK4sRe7UDyEt4210%2BHqnbZ2nqokqJV%2BJs5zTPk18cH3HdmldwIclT7yqPL%2F12cGAg7NYYtn%2FecyJeYpWuT%2B%2ByWScuoZeMKvIzcn1UGqGcZvfsZY4sFQeGzBr8RC2YTIwVY2Bczx5ZNM65ey6xPGNVeDWte2kxVxa%2B2FZDUNf6GuHT%2Fkv3BIZaD7Qpl6cJFw%7Ctkp%3ABk9SR_b4kb2PYg
OnePlus 11 5G Moonstone Black 128GB + 8GB Dual-SIM Factory Unlocked Mint,$415.00$565.00,https://www.ebay.com/itm/185921731802?hash=item2b49cc7cda:g:5yYAAOSwYWpkd-Vn&amdata=enc%3AAQAIAAAAwKSvd9XtvwsQQFxqaGxWcE9foBPCEVvmtQcDgDAKAk74AOrVF6ZglOebWwKp2u7wYq5J0lyGHSO6xJaZRjMaxuqiLJjn0l5ggiuu2MRmzDN9w9YJ0lNKbipTvBxDSCuicd5DixolOKh%2Bim2UD8WHlTg6H1AtU%2FMBWOBysRBv8O4R14FPX23IwZkKTbGhWnMHX%2Fl%2Fjl%2BDigqVOrrtPrfNIN4vubMt3JGpOVqqHpzN1g2ba%2FhT7fr8MOsa13y2fxEqgw%3D%3D%7Ctkp%3ABk9SR_b4kb2PYg
New ListingOnePlus 7 Pro 256GB Grey GM1915 (Unlocked) Reduced Price zW7968,$89.00$133.00,https://www.ebay.com/itm/275881780426?epid=7037929551&hash=item403bd5e4ca:g:454AAOSwCXJkePMM&amdata=enc%3AAQAIAAAAwIQnToKRAqegZR4Itv5cR6szVGMheNo1teb5tPlRJse61sMmcFK6wGsEOhWKMO10L9X2hGWixJlevuXi9Q8wc5YTjSmYYjsf29LrfOYoPzfQuHG27DuYhujKl8UD8xwfpb2c8G1MEqKJrzsiRhfHCTPNR7g2ZOQAWTGmFMhGyM8iYEZ0DR4GSVxchGB0LT4RUJosC87mn93ujAq3G4oHJEFl%2FvaFVTxlAwHJN3T%2BGFOJrPrDi9YEZNP4fXgIZ4sCfg%3D%3D%7Ctkp%3ABk9SR_b4kb2PYg
New ListingOnePlus 8 Pro - 256GB - Onyx Black - (Unlocked) (Dual SIM) - Stuck Boot loop,$150.00,https://www.ebay.com/itm/145115289413?epid=27037838943&hash=item21c98b9745:g:jZMAAOSwNJ5kePxh&amdata=enc%3AAQAIAAAA4IXcHloU1FB82i8LUX5mdc43RbwqXqnNMvZ0RQFygbO95fGuYaQc%2BR9ZdqGfcB6N4CtXzKhHuEKgZJ5gR9ZxjWwS%2FPMMUCJZmCljhYQBI8z8EYyR6IQV%2FoUN%2BP8bSjfAzM%2FPB2nBlBYWF0Q9jzCiB4DoihXTHNj9zfc8Dhp0M%2B7D4dzo%2BQaLPz8Cz6hOFCeH8Fe1bgG2cCUw2zpkR3db2e5I4mQtyzsYcZGFCgzZP%2FojGE96kUnzF%2BK4g4Y9t8yp6%2BXyoJ89abn%2Bd6pbZiMC4fYgZMtAhI9AEyHBxn4bmIyg%7Ctkp%3ABk9SR_b4kb2PYg
One Plus 6T - 256GB - Midnight Black (Unlocked),$65.00$118.00,https://www.ebay.com/itm/325676790300?epid=17025393482&hash=item4bd3d9721c:g:7qoAAOSw34xkeBqm&amdata=enc%3AAQAIAAAA4K6StQ2uRBOyOfmXn8K4wHeyuase7BbAc%2Bl9F1JfXM986jDRoH4ZG%2F3ksE4vX7oEmx1EeW%2F%2Fytwr%2FQTKc1oYCnvBpkU6p5YIgRxfcpmcF7%2F4t5lw3Sk6V3AF%2F5RWwDusL9DKzACWCl%2FWiNZk4ewDZ7oUKbPzBhleeAzeEun0lGAj%2BMi0AMciU1cgrDmq7p7QiDAxWuJRbfq1cJh5UkkEg2FM8%2BQ%2B2EbuzH9Cr6g11WEjgR7XLHkWyD%2BIwfZiZ5%2FhAtWn%2BX6mZT3LlwtlvAdp6%2Fro76%2F0EMcDTpXniQ%2FeWyJm%7Ctkp%3ABk9SR_b4kb2PYg
OnePlus 8 - 128GB -  (Unlocked) (Dual SIM) (CA),$79.59,https://www.ebay.com/itm/404308538655?hash=item5e22aab51f:g:IU8AAOSw3-9kcmqZ&amdata=enc%3AAQAIAAAA4KDAlHy3tPgUgYOjSbtivjZhNjJYuv5kVhl%2BitF1HddfFd16xsUlHh5LrPSpFqM0QHxDuuMz3mWSsNcmT159nJbFDm8%2BZD6fo%2BXBHTLZfdKHG%2BJE%2FrXo23Rd5ioU5zDR24PiEdv2gXs2REhMHCSD6vorzHBTC7HMrVL9VS70rwZIu7pLujc8R0bL5E4NHFR4Ldev8u5jp%2FfJF8p6s7AC5FCGpFO4tyOmggVTYwLI%2Bo%2Bvs8X%2BUHiFklNQ16s67fSvtFuC30NMe6hvp5UdVmDOkbJLse3rowJP6jgcOFHZ5aX%2B%7Ctkp%3ABk9SR_b4kb2PYg
OnePlus 7 Pro - 256GB - Mirror Gray (8GB RAM) (Unlocked),$102.50$250.00,https://www.ebay.com/itm/404312021798?epid=25031880268&hash=item5e22dfdb26:g:1kIAAOSwSwBkdgCg&amdata=enc%3AAQAIAAAAwHxApWjJkNevYJLnD6AXPPkxyKaxPoIpJ%2FdlhySIToyZpBNAPQcY9FshtW0AQrbTxW%2F4viDait3W1082lJuI73kWEya5nMCQfEdQoPiJcSX%2F5XUcTDiw3HIsKPvkjiMdHjMgq61hNbJPYQFQLWzdf3qwGzUbYsU4TLKEmXcSqcTB49e6wwaUyOfpr9F48tXFJnMk35emjqYyrq9FUP2VEiiTffNvWVg7AbzNOukJw1u5kbwDGuj6btwIadQrS4Jm%2BA%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus Nord N10 5G - 128GB - Midnight Ice (Unlocked) (Single SIM),$52.00,https://www.ebay.com/itm/374720518716?epid=8044070944&hash=item573f155a3c:g:q7IAAOSw~IdkXHHJ&amdata=enc%3AAQAIAAAA4FPSMgQ4kMS%2Frljpi5V4F97Jr8gQUeOurEdlLSG5uCC6ID9%2B%2BIakatlkGprPcJv3l5BW1tE6QbjyypeJ7tVOSe7mmJ4O8qBpw1QWU7AgYg1AXJKatbrVqDBi4Hy5wcDgHPayX6MNVzNXt6pAccfV9DpFDc7Dfch7vIY22Zd3gFReRUruJHQvd%2F2abX%2FfsSP%2FRSQz3rOnLN0gegVF1krBxg71JgsZOrbstHiV55aVWJ75T6a2au2BgH72CRCYWyGGtAZEKTaHp%2FL6vSbTzLJFHSbGN2WSqaVmUPydQokY7F7%2B%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 7 Pro - 256GB - Nebula Blue (8GB RAM) (Unlocked) (Dual SIM),$91.00,https://www.ebay.com/itm/175749435495?epid=8031890572&hash=item28eb7b9067:g:h~sAAOSwmrtkaW7V&amdata=enc%3AAQAIAAAA4A2vYHbwCvow%2FKDBD7CUHeOMSjUvFEYWJSPa%2BwW790lpdnMqWjspL0EgO%2BAQxetjgwUk%2Fq8wr0sSSaQvVQGeWbAjVf0NxRmh09c2tX0mAB9XBYqJrFUbTyFAHP8Q1pjqntvO6P%2BbPeknSVzzulfAshHri%2FjHiQD3LMzySMXXkFjgEdL4m1GC0f6xfEy2tFdW0kKVHINH%2Fca%2Bj3nf3Dtlzoy8NC9l6SyRGhc3VCheqGv9CqiebLEMgm3wI2u01nSqXuY6yMcn%2F2%2B%2BHt8Cz4trWhB1qxd2eQElCgUhQ0xLP%2FJI%7Ctkp%3ABk9SR_j4kb2PYg
oneplus 9 pro unlocked 256,$345.00,https://www.ebay.com/itm/404312004279?epid=23054549095&hash=item5e22df96b7:g:oXYAAOSw5axkdfq9&amdata=enc%3AAQAIAAAAwIQE28TwPCzzQ9VmBobNAp%2BkKtVlehFKTcQIdPqacys95abKHobY7DwTz8ePU5JrLBnfPEbvhdhM3SbMmGDlFcOIDK3Jb7rCdt8ebijgt6p6h9uSRgzbTWmujtp2GFY%2F%2Fo9%2FAUA4Sn94ZLJL4EZZgC6VvnzYfaGsMw%2F%2BG9nbBKFHMA6bzuhptob9mBWlDJd4%2F%2BF01P29efMn1Jb0Qd2Ihx8Adp6gt%2FtyR5j3sS97PqbY8%2FrgrAMcKZIiI4kyV7N%2Baw%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
New ListingOnePlus 8 Pro Blk 256GB 12GB RAM (IN2025) GSM/Bootloader Unlocked Dual SIM 5G,$140.00,https://www.ebay.com/itm/155586311563?epid=6043222604&hash=item2439aab58b:g:gSMAAOSwWL9ka7Nn&amdata=enc%3AAQAIAAAAwNf7dHQT8d%2BjpYvY8Sjo1xp%2BaUSYhc2Zd6QO4pjya4cSRDKDKef377PJjyPnDjuhMD2Fhr%2FzD%2FL1DP9%2Fiat4j%2BUnNhcGH6gK5JOt70VIue6jtM1YsT8dyOVzjuu9WQQDNv%2FuevjIMpMLAVKq%2FjnqB4%2B2Jah8IAkUpI6%2BCcyon5KTE3cvxuBGJbYErKn53A4koga6NwgN%2Fb3I5Oo%2FJtWdmHbvYg8nix4aj7%2F7LBUl91IAbmzSbpUhCAuUKySUcbIAmA%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 9 - 128GB - Winter Mist (Unlocked) (Single SIM),$50.00$110.00,https://www.ebay.com/itm/266279119353?epid=3045668811&hash=item3dff78e9f9:g:3xIAAOSwMexka46C&amdata=enc%3AAQAIAAAA4JpD8KIvibI5DYCDSBmlmFftjyXHBxcEXcqlzVNAOq3z29xonHFjBW6QwtofT5bbGY01iAI0Q%2B5xZsfA6Dp7TD1q7qT6uj7YJiZqFNassxykRpy2jS%2FSblof8j%2BWRMNOOIFPIUuwBNuh2BBuKMDSqORSp45cqcwbUtF%2FW96Aj8GYm%2B8jhQsq9ZGmuepywhGSs9zneI6qbz0QySAQkZMJjz%2B%2B9P6gp2il1tglojETDQMVXXYAWqmUHZwMqdu1MTT4pVmHTdFzYX1UABIYerRpmFZsQzzPCY1st7hNhu54JrNv%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus Nord N200 5G - 64GB 5G GSM Unlocked Android Smartphone Blue Quantum NEW,$135.00,https://www.ebay.com/itm/385636941894?epid=3048423074&hash=item59c9c0c046:g:cL4AAOSw2uZkbzEH&amdata=enc%3AAQAIAAAA4Ma%2BcoM19FpiAjySKp%2BGF1gm3Zyr%2FNgaB7jX%2BPqyZKCa2gy4aNj16K6pxG%2FOVbIdOPZZYSU%2FB85Ma0if3buNq3RAT88%2BCYEf5nre7tAcq7ZY5pN6nDLwi7g0QoXNQ4o0kOHEjZi%2FhV22yEiLv2DuRhT4LLlOBxpujflmwckRTIWrpfbFPNcgrr1Yf1iudBEuym66LKuq4KR5AiTo%2B52VBEfMbINifAGY97WShIinegNzwfn36rMGJ3cuWMEFyo7oYo%2F5K3aacN%2FL7BVIfs7Ygm6yRjwFp0A6M%2FElDfPkh4hU%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus OnePlus 9 5G LE2115 128 GB Unlocked Clean IMEI,$289.99,https://www.ebay.com/itm/334892612327?epid=19045665303&hash=item4df927bae7:g:7E8AAOSwL4Zkdkzh&amdata=enc%3AAQAIAAAAwANO8A065sZWB0%2BVydz%2FaVMwvUe%2B05JTGwoKiC8h5Y%2B%2B9Slx1AFYS%2FInsbcv3qYD8uOkHocnT7JlGfcRetscs5ht9X%2FwU3%2FW%2FfPI9MQoDI9QUuPjVzmmjLOIwrVBye7dZKPXZ68jczziqN9G6EtvZhZWzF6dA5pxorxOf5acGezYLDX4qQoMUeG4Ze1rHevWWfL4TKNIzp9eqBnn2GtXRkib3BQuM%2BO6foTyKvBO7tByzSpmHBDv4zkXeZaQBqqTwQ%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus Nord 2T 5G CPH2399 128GB 8GB Dual SIM Unlocked International Version,$339.99,https://www.ebay.com/itm/255645394568?hash=item3b85a72688:g:TBkAAOSwF1Vi3jsO&amdata=enc%3AAQAIAAAA4HvCgnVNU36WzXRrfIHvxfAKyAlJngo%2BQEc4hl%2F6Hii7lUsWBgpR1taMvpothlhsjbARq80E40yjWcR2uiey2%2Ftph8QrIkUf6pTYt%2FTgSDS2YLRGLj%2B0ryyVcOdUi1CwD%2BDzotigJix4exJCYjwBvN%2BSigb5KhdI2hOYzCSBv4EbpeXrWhst%2FIiWd2FGy0Vrpl6nDEI4z1MmYHXyDoAQ343OeJ3uRooM3OLPA6esbK%2BEKeO9CM9EYJHXV8PzDT2J1j9O3YuIe8IrVg%2F6bHzsvPkPrpoMbfpLn9z2pYbmUtQf%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 7 Pro GM1917 256GB GSM Unlocked Poor Condition Check IMEI GL,$146.96,https://www.ebay.com/itm/225558601230?epid=6032099223&hash=item3484571e0e:g:V-8AAOSwr4lkbBfv&amdata=enc%3AAQAIAAAAwI1EdwpXhtEyP%2FShjGctlTXnLQIw%2FWgDuEnGGwr7yjWBLt6LWCe9U5qPK2lOU6w5rbWc5ulB7rurBG2tjr4QO%2BwGo4ZSQH%2B5yrh7DHyKKHSae9qiQ9RWrq5dkBVAiBKVLBUbGk1Zcdc99DgXr0j%2FWQYdX7qRlbaLBuTMStpoxNZyRDK8aalPNxT6WnQaGg1%2BmbSfTL96fBauGhFMaHuR1OiUeTXjYowtiwdY2bP%2BsV3i8kF3bwd17yKBCTby8lu8mw%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 7T HD1907 128GB Unlocked Check IMEI Great Condition,$150.95,https://www.ebay.com/itm/334884536823?epid=20034532957&hash=item4df8ac81f7:g:PIkAAOSwaeZkd8KP&amdata=enc%3AAQAIAAAA4Kv6XgD37oWPTx9znkpcqGVV0VUQOUCaznZwaQL8ZmTGcjcU1vnTlZRfa2ym8N0M9nczcXfJ0YM%2Bh%2F58KZJTRYK3g0kXVRE%2BOTCeEn3T42o%2BHcOjQm0wYOrqGmiZQJEdsN5nunNzKBF8LOZYSZzVfFM88xgJPodQuGETEAhQDZvhhKsI%2FntwxVW0Y77dIYPoGcflnp4U14kfzRkl2iimGvpZnXaRy55j3RU3UzTEOHkA3mOqS%2FYjfmCbsBrLiuZQo0jIuVVTKozGKwkgIPEGL5r7zCK2ZpeEFdnja3CUouMi%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 7 Pro 5G - 256GB - Nebula Blue (8GB RAM) (Sprint Locked),$199.99,https://www.ebay.com/itm/285307174992?hash=item426da20050:g:-j0AAOSw02hkdSRr&amdata=enc%3AAQAIAAAAwMfrJxf8FJ2Ej3wC6V2gGbIS6HU4wJSBw7B0JaFa0WCl%2Fe4%2BgHURMx9cgIND7to3aeCBXAVjgADBs84WxPlnCvx9MxNYB7A0KwGPllU86fFnnRPT52P5d0BCdE75qBplsjTX0EI5J5PSi3B39MfiNNZd0PjDMUQ0JMrdVGXT%2BoDSq%2BuDePG1hAWuPFZdtEBJSvcayeejljY%2FNk0gdWetik8SLRC1OTHrqvJ3so8%2Badn2nija6PvPfjP6%2BjsD9pPGGw%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 8 5G 128GB Interstellar Glow Unlocked Excellent Condition,$184.99,https://www.ebay.com/itm/295179968731?hash=item44ba18e0db:g:VSYAAOSwT1ZjBioF&amdata=enc%3AAQAIAAAA4LiP3Ag3j1m0ih36b5WM6uA%2Fb0M9%2Fwg1ovwEdtnNTdUhJBV1eqG2Bq8Wgoj%2FZL%2FvEo79QyJ0HjshKETPiLnIEOqrel7z3AciDClryT%2BaCyai2E7xqU0%2FXhqFq43GrTE1HFxQP3mk9mT8LW4W7jc8wZ6iX3a8biM1Cun6nOYvEbfOAjB1vuLUQQKa8INYCF56iVoMFwSysXZxZO%2FHN1on5ccn28OhAzJxE5nJRpIpbQCuKFm6psaH85xdRA51pA9UJEKcfG6ohtE4EAEvI2YEVD1t9sfonPWCf%2BCSIzynP3RN%7Ctkp%3ABk9SR_j4kb2PYg
New ListingOnePlus OnePlus 9 Pro LE2127 128GB T-Mobile Great Condition Check IMEI,$288.99,https://www.ebay.com/itm/334895330922?hash=item4df951366a:g:BaUAAOSwpzNkeP7o&amdata=enc%3AAQAIAAAAwJKugiyMHxIOsXKq%2BM4On1OTEA8aVJ21Y5y92l7vMFtOKJUkoCzMkDMrJoTKdQVtilxmFK7pxLyfTk%2FdHGTKwuKwKd%2FWnsKTE1s92E%2FVxS02j%2By1rTLtcgbGoyPhkWuqGgRs9qrDA5J%2BCZzdvcxv9ha%2BzfNYpZvk6vmoqoiW%2Fdg%2BoPxSTDzFo5irx0O9aozpQitF6yf161Q1%2FK1bcXGuL2xBMePHEj0b1TMXcoOecSt29%2FwirDJzhc4u%2F%2BG4j6NGwQ%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
"New Metro by T-Mobile OnePlus Nord N200, 5G, Blue Quantum - Prepaid Smartphone",$86.99,https://www.ebay.com/itm/115809358903?epid=20047811871&hash=item1af6c69437:g:ZRgAAOSw5qJkaALG&amdata=enc%3AAQAIAAAA4OvFk89M4s9hvRgXtqKkNp%2BH3eQcSbbkfyUr9O1BfnTXtj8S%2FZ%2BuiHcRfKzIUsk7G2Y4ezgGBIIihz2CUuNexuJBbzrNMFFTf7Gr%2BOtUtwEj7DvArBq4goGoE%2BbOJJ18z5JAcqON9rmD8xE1PUP3kciqChlHKK%2FBlqLdO10z%2FKqZiLiUuDGFJYaJiOTLAAdtowOyIREtUO0aiRKtUUAGcMUozIvgs5LcEDdGH9h9os9tVGrgVXHBwso%2BY0Uc65uyKKUL9KHO8pEU9h6Wxptfd2ZYsuUyxE6TaGJCznHLsZrN%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus Nord N10 5G BE2025 MetroPCS 128 GB Clean IMEI,$129.99,https://www.ebay.com/itm/334888345182?epid=18043708252&hash=item4df8e69e5e:g:vHIAAOSwm~lkcUad&amdata=enc%3AAQAIAAAA4PFgBOK4xUYNTKUa5eP%2Fw0g9LNwtyxG%2FZs6ybR7Io3ea6cbqfqJNMqepvjHAbfOFEff%2FQAZdRmHvytI%2BV0Lf%2BoMkQQXi%2F4ScrQpwKaBCGvMQJ6ff5SN1OOj2%2Fg9Jfe8mLU8o9se3fbTsRsZXhJEF%2Few49aR0KYJNV7ffZTRnWVBbbf80Tk3Dc6AEdBA1MOzLjbosGQkw8iPT49I2dUyI8KMLa2RDJhJ9anzSnCUe6OGpUg%2BlPrpPd3aWfH00RPxl3iiqEFTkTkBaos5u4hDTD%2FBN5Ab94172YVMtRx4CvqBI%7Ctkp%3ABk9SR_j4kb2PYg
(READ DESCRIPTION )OnePlus 7T - 128GB - Glacier Blue (Unlocked)+Screen Protecter,$123.00,https://www.ebay.com/itm/125957856144?epid=20034533029&hash=item1d53ac5b90:g:SO0AAOSwFC9kd~6R&amdata=enc%3AAQAIAAAA4JiZfKBMON%2BjkIK%2B6yae9QwRf94o5BbHO5HJKUnCM0Xtm%2B9aU17scUwt2tDS669hAW33YKs99%2FBGdS5rlBf4F5BmOj9E0GHcZmE%2FhADCFQs4blHqW4eLJyoN19kQXUL96hQ4w1RrPDIx7sRWIe40i5FlgM0iGLIXCsu3ujwT7e3fG5UkG3NUtWhfvGKZ%2F%2FatDKZYZHkuXe%2F3dF3eygZ56SS7VObozbdlm1oD9nUrava2xEIjziLZLBxwh8CBOWX4GCsu6s1tcEjhMCrneZcfDPmCsGje9gEurgNLQpRUiM0Z%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus Nord N200 5G - 64GB - Blue Quantum - (T-Mobile Unlocked) - Good,$99.99,https://www.ebay.com/itm/175015552751?epid=14051084563&hash=item28bfbd66ef:g:igwAAOSw00BiqfA9&amdata=enc%3AAQAIAAAA4Jc0GRDKGv5sBEYd1Nbfqtf99EDLuTFIUXzgmLw5iQX03Fg5q7M9sCW6ojeF65PrfkaAIzyfNdsQHvldueUxOOLOKIReAnRwMYHDvLhhJESieWmaV18dH6qTK6gDTd%2B%2Ba659ZUneAUXaDX%2FM8rGIkeT%2FfMRnesQkiGyYJwi%2FisfFrzJuP8eFGosxs63UD46XMuD0dv41zl8SJ2hfGN2Np%2FIkxf%2BCmsz76vjVPj7qYr%2Fkhow2UDu69jvxRmXO0%2FXXGtwHQWZvTucSWxNzhsPr42rWrxFPpEgQbuAYTBg50Z8R%7Ctkp%3ABk9SR_j4kb2PYg
Parts and Repair OnePlus Nord N20 5G GN2200 128GB Broken Screen As Is,$5.50,https://www.ebay.com/itm/256091409422?hash=item3ba03ccc0e:g:AJwAAOSwhudkc1Vs&amdata=enc%3AAQAIAAAAwOmnIfvAoIGBnE%2BZyw1dxVYDzNmvArrHCpX%2FjZbOIpTEJQzAb2FFkpEtfcMMaRo86K7ZOylIMEOTP6oUG2Yin18EyH36kzMtH%2B7s7kitqv%2FKCTReQ2NcTaETN4Iyf0Jz%2BZQpBrGlMwS0xjoJxbU1Yz2KeJbSPsTZWBTFtVYj6YcmUhKuYrN%2FYHhrx28kKorMVoxmnaZDQiJoPB%2FlQlgPbopCNv24Oz96IQUWKaxQsrIjz%2BiEzJ297eO1GbRxTlUWuQ%3D%3D%7Ctkp%3ABk9SR_j4kb2PYg
OnePlus 5T (A5010) 128GB (GSM Unlocked) Dual SIM Smartphone - BLEMISHED - K3005,$90.99,https://www.ebay.com/itm/145090072385?epid=22013644505&hash=item21c80acf41:g:sNAAAOSwDx9kZloT&amdata=enc%3AAQAIAAAAwHo4jp067rJA09H1BrRAk0sl5zzYbjwwhnwgVhYcRGThm6gt60AdXPU4b0pYwxtfPrW8ICpB8fC6N9wXGKmAiEzNCk5%2BylfwhKdEcg%2Bpu5vvTGNm7Fw6YnGF69jTWj6R1u3Gsitz7lMfGrMDek%2FCXqOSn6y5oUdGPq82vDB%2B82ifRfGbaLUQrjMoEo8tHxWKLKXQ0Y532qw%2FIr0mNpoUhuOu7eWWz7shn0qAx1ASP7yuyxdOxek9GeHzlgxLZO4eRA%3D%3D%7Ctkp%3ABk9SR_r4kb2PYg
OnePlus Nord N100 - 64GB - Midnight Frost (UNLOCKED) EXCELLENT CONDITION,$79.99,https://www.ebay.com/itm/225391528265?epid=9044063582&hash=item347a61c949:g:he8AAOSw26lj2qmM&amdata=enc%3AAQAIAAAAwArJXn35LbkKSev2N2aL4z%2BU%2B%2BDB0cKJCBHyKzgFeco9LTfa2KevHDywF8sD%2BHQR%2BgOR6URO5Jzyt2zOfDPErvRo%2FuDwLCLj1RaWx14gzdXrTVG5N6OpHnQ6nltDBXtsDKPT%2FX5XZZnvXejHGfap27SJoguK1GFvy7sCuLXLKRYPajq%2F7k2QF324jxTuoqT3mBE9TCq8p8Ra4wcywYGW9shrfBA%2FAqII43G5WaWs9aOguPvqPXTBwrBINm7P9ahiVw%3D%3D%7Ctkp%3ABk9SR_r4kb2PYg
OnePlus 10 Pro - 128GB - Volcanic Black (Unlocked) (Single SIM),$419.99,https://www.ebay.com/itm/285290584203?epid=3054554992&hash=item426ca4d88b:g:StUAAOSwUmFkZVO-&amdata=enc%3AAQAIAAAAwL6caLSZV9VAXx1DjAtAS6AXsaI1k8h5eodqdsHjyfos48PND%2BEYgcGUagcq3jUM%2BrXCIk8MFw9gTROasGMwHS9kqwQmh5FxtddWDnCp4ylVYcF9%2Ff4wlmcqCO67fho1FoFdWmvRdoihr8aTPihxoD%2F%2FYWk3rFkG0dQfGj51GN0Nl9sk%2B%2F5uJF4p7Lvjd8R%2BqPmJB7MR6V1PNZeg%2BsaXxLHPGsiIVqRTDSt6c%2FCBUAtaiJLtOzVk0tr5ubr%2Bdfb%2F9g%3D%3D%7Ctkp%3ABk9SR_r4kb2PYg
OnePlus 9 Pro 5G LE2125 12GB  256GB Factory Unlocked Forest Green Cracked Front,$205.00,https://www.ebay.com/itm/166136149742?epid=23054549095&hash=item26ae7c76ee:g:e~QAAOSww4Bkdf-N&amdata=enc%3AAQAIAAAAwBOfaq5ahnaNxP53mfcmWPlUhNRghmUxN%2F3yaDFiTAjB3KkWihsAW8WXWntnht9XBEHmkYUH19rS6RHU7SA%2BY4OTV59gTEwIB%2Bbtqx3tsRYrczRtF9bHnkS3g9T%2Fv8IVY36VS4gDT9YeQrBTWj%2FUAGZ0k3ysatmgENIqh7JPC8O%2FoxTLyJHHqFbjBhOooZY5qQxvZXgCdlnNkkmMQFLfXGhYS1q%2F5V3cfENpZ6gGz12y2Qhf86lIH6vzYc%2BaZ%2BbG4Q%3D%3D%7Ctkp%3ABk9SR_r4kb2PYg
OnePlus 9 - 128GB - Winter Mist (Unlocked) (Single SIM),$162.50$230.00,https://www.ebay.com/itm/304958488189?epid=3045668811&hash=item4700f13e7d:g:aLUAAOSwiFVkdRyJ&amdata=enc%3AAQAIAAAA4Nt5baS0f3AG%2BkmlvYZqWagzM772FDe%2FwPHKO5qm1EesKrLDuMrCu5qx49jICS9hxIDCR5ipQphfN2rX%2F%2F0kBM00V4DLptFH6hkN%2BKt01Ocy%2B97OsPBDWtS7wreBovGYdLpjoPM42QcYtWDqSuveWnQ8TfkOED1V4%2B0A5XDJvbrnY9OLRfekPLCnJ97uu8BnRYFF2Rr1tNXrvRjaMWEWw%2BMQ6mAgyhie5lAU8vux2LLNt8UXLIUIHv3wPWfcGx0xvcY7zM2pIHxKsIMiA1YTC4OnUQbBD0p%2BG8xEXKXAwYW2%7Ctkp%3ABk9SR_r4kb2PYg
"OnePlus Nord N10 5G BE2028,128GB, Midnight Ice,T-Mobile Lock,Fair cond:YY791",$69.00,https://www.ebay.com/itm/275880514963?epid=6044077649&hash=item403bc29593:g:75wAAOSwIntkMJtL&amdata=enc%3AAQAIAAAA4O6tREGFhjBM3tazAoA8QjMU%2FWati0poAdQQWTr560ky8is3rn8APzYggJLdCQvipJJXFpP6FmzMlcnPZeCs%2BIwM7Z3hw%2BMo0piL1yZZzMOhHZB32c%2FFFEw6ShmQiB6nS3GhOW6C%2F7e6B1PFWl16J1%2BuvaSHmnY7c9%2FBGZkfZbA8AMJbNfXpYmPi%2FJSAvFOIFMovh%2BgftEncL1vmQoQ8T0drxwDPPE%2FNVe9%2FeV6E3mGMNjJh1vyxDk1CroXe26ofXlE53Yrt%2BlUeX2yGLYiU2xE%2BN5vCjJ%2B7ZsJKjXy2oCAh%7Ctkp%3ABk9SR_r4kb2PYg
